pairID,predicted_label
11769,neutral
11770,neutral
11771,contradiction
11772,contradiction
11773,neutral
11774,neutral
11775,contradiction
11776,contradiction
11777,contradiction
11778,neutral
11779,entailment
11780,neutral
11781,contradiction
11782,entailment
11783,neutral
11784,neutral
11785,neutral
11786,neutral
11787,contradiction
11788,entailment
11789,entailment
11790,neutral
11791,entailment
11792,contradiction
11793,neutral
11794,neutral
11795,entailment
11796,neutral
11797,contradiction
11798,entailment
11799,neutral
11800,contradiction
11801,neutral
11802,entailment
11803,contradiction
11804,contradiction
11805,entailment
11806,contradiction
11807,contradiction
11808,entailment
11809,neutral
11810,neutral
11811,entailment
11812,neutral
11813,entailment
11814,contradiction
11815,neutral
11816,entailment
11817,entailment
11818,neutral
11819,contradiction
11820,neutral
11821,contradiction
11822,contradiction
11823,entailment
11824,entailment
11825,entailment
11826,entailment
11827,contradiction
11828,neutral
11829,neutral
11830,neutral
11831,contradiction
11832,entailment
11833,entailment
11834,entailment
11835,contradiction
11836,neutral
11837,contradiction
11838,entailment
11839,entailment
11840,entailment
11841,neutral
11842,neutral
11843,entailment
11844,entailment
11845,neutral
11846,contradiction
11847,neutral
11848,neutral
11849,neutral
11850,neutral
11851,neutral
11852,neutral
11853,entailment
11854,entailment
11855,neutral
11856,neutral
11857,neutral
11858,entailment
11859,contradiction
11860,entailment
11861,contradiction
11862,neutral
11863,contradiction
11864,contradiction
11865,entailment
11866,neutral
11867,contradiction
11868,contradiction
11869,entailment
11870,contradiction
11871,contradiction
11872,neutral
11873,entailment
11874,entailment
11875,neutral
11876,contradiction
11877,contradiction
11878,contradiction
11879,contradiction
11880,entailment
11881,contradiction
11882,contradiction
11883,contradiction
11884,contradiction
11885,contradiction
11886,neutral
11887,entailment
11888,entailment
11889,contradiction
11890,neutral
11891,neutral
11892,contradiction
11893,contradiction
11894,neutral
11895,contradiction
11896,contradiction
11897,neutral
11898,neutral
11899,neutral
11900,neutral
11901,entailment
11902,neutral
11903,neutral
11904,entailment
11905,contradiction
11906,entailment
11907,neutral
11908,neutral
11909,entailment
11910,contradiction
11911,neutral
11912,neutral
11913,contradiction
11914,neutral
11915,entailment
11916,entailment
11917,neutral
11918,entailment
11919,entailment
11920,contradiction
11921,contradiction
11922,entailment
11923,entailment
11924,entailment
11925,neutral
11926,neutral
11927,entailment
11928,entailment
11929,neutral
11930,entailment
11931,neutral
11932,entailment
11933,neutral
11934,entailment
11935,contradiction
11936,entailment
11937,contradiction
11938,entailment
11939,neutral
11940,contradiction
11941,neutral
11942,entailment
11943,contradiction
11944,neutral
11945,contradiction
11946,entailment
11947,entailment
11948,entailment
11949,contradiction
11950,neutral
11951,neutral
11952,entailment
11953,neutral
11954,entailment
11955,neutral
11956,entailment
11957,contradiction
11958,neutral
11959,contradiction
11960,contradiction
11961,entailment
11962,contradiction
11963,contradiction
11964,entailment
11965,neutral
11966,entailment
11967,neutral
11968,contradiction
11969,contradiction
11970,neutral
11971,neutral
11972,entailment
11973,entailment
11974,neutral
11975,entailment
11976,contradiction
11977,contradiction
11978,neutral
11979,neutral
11980,neutral
11981,neutral
11982,neutral
11983,entailment
11984,entailment
11985,neutral
11986,entailment
11987,neutral
11988,neutral
11989,contradiction
11990,entailment
11991,contradiction
11992,contradiction
11993,contradiction
11994,entailment
11995,neutral
11996,neutral
11997,entailment
11998,entailment
11999,contradiction
12000,entailment
12001,neutral
12002,entailment
12003,contradiction
12004,entailment
12005,entailment
12006,contradiction
12007,entailment
12008,entailment
12009,entailment
12010,neutral
12011,contradiction
12012,contradiction
12013,contradiction
12014,entailment
12015,entailment
12016,entailment
12017,contradiction
12018,entailment
12019,entailment
12020,neutral
12021,entailment
12022,entailment
12023,neutral
12024,neutral
12025,entailment
12026,entailment
12027,entailment
12028,neutral
12029,entailment
12030,contradiction
12031,neutral
12032,contradiction
12033,neutral
12034,neutral
12035,entailment
12036,entailment
12037,entailment
12038,entailment
12039,entailment
12040,entailment
12041,contradiction
12042,contradiction
12043,entailment
12044,contradiction
12045,neutral
12046,entailment
12047,contradiction
12048,contradiction
12049,entailment
12050,contradiction
12051,neutral
12052,entailment
12053,contradiction
12054,contradiction
12055,neutral
12056,contradiction
12057,entailment
12058,neutral
12059,entailment
12060,neutral
12061,contradiction
12062,contradiction
12063,neutral
12064,neutral
12065,entailment
12066,contradiction
12067,contradiction
12068,neutral
12069,neutral
12070,entailment
12071,entailment
12072,neutral
12073,entailment
12074,entailment
12075,entailment
12076,neutral
12077,contradiction
12078,entailment
12079,entailment
12080,entailment
12081,neutral
12082,entailment
12083,contradiction
12084,neutral
12085,contradiction
12086,entailment
12087,contradiction
12088,entailment
12089,neutral
12090,entailment
12091,neutral
12092,entailment
12093,contradiction
12094,entailment
12095,neutral
12096,contradiction
12097,neutral
12098,neutral
12099,entailment
12100,entailment
12101,entailment
12102,entailment
12103,neutral
12104,contradiction
12105,neutral
12106,entailment
12107,entailment
12108,neutral
12109,entailment
12110,entailment
12111,neutral
12112,neutral
12113,neutral
12114,neutral
12115,entailment
12116,neutral
12117,neutral
12118,contradiction
12119,neutral
12120,neutral
12121,neutral
12122,contradiction
12123,entailment
12124,neutral
12125,neutral
12126,entailment
12127,entailment
12128,neutral
12129,contradiction
12130,entailment
12131,contradiction
12132,neutral
12133,entailment
12134,entailment
12135,contradiction
12136,entailment
12137,neutral
12138,contradiction
12139,entailment
12140,neutral
12141,contradiction
12142,neutral
12143,neutral
12144,neutral
12145,neutral
12146,contradiction
12147,neutral
12148,neutral
12149,neutral
12150,entailment
12151,contradiction
12152,entailment
12153,entailment
12154,neutral
12155,entailment
12156,neutral
12157,entailment
12158,contradiction
12159,entailment
12160,entailment
12161,neutral
12162,entailment
12163,neutral
12164,contradiction
12165,neutral
12166,entailment
12167,entailment
12168,contradiction
12169,contradiction
12170,entailment
12171,entailment
12172,contradiction
12173,contradiction
12174,contradiction
12175,contradiction
12176,entailment
12177,entailment
12178,contradiction
12179,entailment
12180,entailment
12181,entailment
12182,entailment
12183,neutral
12184,contradiction
12185,entailment
12186,contradiction
12187,entailment
12188,neutral
12189,entailment
12190,contradiction
12191,entailment
12192,entailment
12193,entailment
12194,neutral
12195,contradiction
12196,entailment
12197,entailment
12198,entailment
12199,contradiction
12200,entailment
12201,entailment
12202,neutral
12203,entailment
12204,entailment
12205,neutral
12206,entailment
12207,contradiction
12208,contradiction
12209,neutral
12210,neutral
12211,contradiction
12212,neutral
12213,neutral
12214,contradiction
12215,entailment
12216,contradiction
12217,neutral
12218,neutral
12219,neutral
12220,neutral
12221,entailment
12222,entailment
12223,entailment
12224,entailment
12225,neutral
12226,neutral
12227,contradiction
12228,contradiction
12229,contradiction
12230,neutral
12231,entailment
12232,contradiction
12233,entailment
12234,neutral
12235,neutral
12236,neutral
12237,neutral
12238,neutral
12239,entailment
12240,contradiction
12241,entailment
12242,entailment
12243,contradiction
12244,neutral
12245,contradiction
12246,entailment
12247,entailment
12248,neutral
12249,contradiction
12250,entailment
12251,neutral
12252,neutral
12253,contradiction
12254,contradiction
12255,entailment
12256,entailment
12257,neutral
12258,contradiction
12259,neutral
12260,entailment
12261,entailment
12262,entailment
12263,entailment
12264,entailment
12265,contradiction
12266,contradiction
12267,entailment
12268,neutral
12269,neutral
12270,entailment
12271,contradiction
12272,contradiction
12273,entailment
12274,neutral
12275,contradiction
12276,contradiction
12277,neutral
12278,neutral
12279,contradiction
12280,neutral
12281,entailment
12282,neutral
12283,neutral
12284,contradiction
12285,contradiction
12286,neutral
12287,contradiction
12288,entailment
12289,neutral
12290,neutral
12291,entailment
12292,contradiction
12293,neutral
12294,entailment
12295,contradiction
12296,contradiction
12297,contradiction
12298,contradiction
12299,entailment
12300,entailment
12301,contradiction
12302,entailment
12303,neutral
12304,neutral
12305,contradiction
12306,entailment
12307,contradiction
12308,entailment
12309,entailment
12310,entailment
12311,entailment
12312,contradiction
12313,entailment
12314,entailment
12315,entailment
12316,neutral
12317,entailment
12318,entailment
12319,contradiction
12320,contradiction
12321,neutral
12322,neutral
12323,entailment
12324,contradiction
12325,neutral
12326,contradiction
12327,neutral
12328,contradiction
12329,neutral
12330,contradiction
12331,entailment
12332,entailment
12333,neutral
12334,neutral
12335,entailment
12336,contradiction
12337,contradiction
12338,contradiction
12339,contradiction
12340,entailment
12341,neutral
12342,entailment
12343,contradiction
12344,entailment
12345,neutral
12346,neutral
12347,neutral
12348,neutral
12349,entailment
12350,contradiction
12351,neutral
12352,entailment
12353,contradiction
12354,neutral
12355,contradiction
12356,contradiction
12357,contradiction
12358,contradiction
12359,entailment
12360,entailment
12361,entailment
12362,neutral
12363,contradiction
12364,neutral
12365,entailment
12366,entailment
12367,contradiction
12368,entailment
12369,entailment
12370,neutral
12371,neutral
12372,neutral
12373,neutral
12374,contradiction
12375,contradiction
12376,neutral
12377,entailment
12378,neutral
12379,entailment
12380,entailment
12381,contradiction
12382,entailment
12383,contradiction
12384,neutral
12385,entailment
12386,entailment
12387,entailment
12388,entailment
12389,entailment
12390,entailment
12391,entailment
12392,neutral
12393,entailment
12394,neutral
12395,neutral
12396,entailment
12397,entailment
12398,neutral
12399,entailment
12400,entailment
12401,contradiction
12402,entailment
12403,neutral
12404,contradiction
12405,entailment
12406,entailment
12407,entailment
12408,neutral
12409,neutral
12410,entailment
12411,neutral
12412,contradiction
12413,neutral
12414,neutral
12415,contradiction
12416,contradiction
12417,entailment
12418,neutral
12419,contradiction
12420,contradiction
12421,entailment
12422,contradiction
12423,neutral
12424,contradiction
12425,entailment
12426,neutral
12427,entailment
12428,contradiction
12429,neutral
12430,neutral
12431,contradiction
12432,entailment
12433,contradiction
12434,entailment
12435,neutral
12436,neutral
12437,neutral
12438,contradiction
12439,entailment
12440,neutral
12441,entailment
12442,neutral
12443,entailment
12444,neutral
12445,entailment
12446,neutral
12447,entailment
12448,neutral
12449,neutral
12450,contradiction
12451,contradiction
12452,entailment
12453,neutral
12454,contradiction
12455,entailment
12456,contradiction
12457,neutral
12458,entailment
12459,neutral
12460,neutral
12461,entailment
12462,contradiction
12463,neutral
12464,entailment
12465,neutral
12466,contradiction
12467,neutral
12468,neutral
12469,neutral
12470,neutral
12471,neutral
12472,contradiction
12473,entailment
12474,neutral
12475,entailment
12476,entailment
12477,entailment
12478,entailment
12479,contradiction
12480,neutral
12481,contradiction
12482,entailment
12483,neutral
12484,neutral
12485,entailment
12486,neutral
12487,neutral
12488,entailment
12489,neutral
12490,entailment
12491,entailment
12492,contradiction
12493,entailment
12494,neutral
12495,contradiction
12496,neutral
12497,neutral
12498,contradiction
12499,neutral
12500,entailment
12501,contradiction
12502,entailment
12503,neutral
12504,entailment
12505,entailment
12506,neutral
12507,entailment
12508,contradiction
12509,entailment
12510,entailment
12511,entailment
12512,neutral
12513,contradiction
12514,neutral
12515,contradiction
12516,neutral
12517,neutral
12518,neutral
12519,neutral
12520,contradiction
12521,entailment
12522,neutral
12523,neutral
12524,neutral
12525,contradiction
12526,neutral
12527,neutral
12528,entailment
12529,entailment
12530,contradiction
12531,contradiction
12532,neutral
12533,contradiction
12534,entailment
12535,neutral
12536,entailment
12537,entailment
12538,neutral
12539,entailment
12540,neutral
12541,neutral
12542,entailment
12543,entailment
12544,contradiction
12545,entailment
12546,entailment
12547,entailment
12548,entailment
12549,entailment
12550,neutral
12551,neutral
12552,entailment
12553,contradiction
12554,contradiction
12555,entailment
12556,entailment
12557,neutral
12558,contradiction
12559,contradiction
12560,contradiction
12561,entailment
12562,entailment
12563,contradiction
12564,contradiction
12565,neutral
12566,contradiction
12567,entailment
12568,entailment
12569,neutral
12570,entailment
12571,contradiction
12572,entailment
12573,entailment
12574,contradiction
12575,contradiction
12576,entailment
12577,contradiction
12578,entailment
12579,contradiction
12580,neutral
12581,neutral
12582,neutral
12583,contradiction
12584,contradiction
12585,contradiction
12586,entailment
12587,contradiction
12588,neutral
12589,neutral
12590,neutral
12591,neutral
12592,entailment
12593,neutral
12594,neutral
12595,entailment
12596,entailment
12597,neutral
12598,neutral
12599,entailment
12600,entailment
12601,entailment
12602,neutral
12603,neutral
12604,contradiction
12605,contradiction
12606,neutral
12607,contradiction
12608,neutral
12609,entailment
12610,entailment
12611,neutral
12612,entailment
12613,neutral
12614,neutral
12615,entailment
12616,entailment
12617,contradiction
12618,entailment
12619,neutral
12620,contradiction
12621,neutral
12622,neutral
12623,entailment
12624,entailment
12625,entailment
12626,neutral
12627,entailment
12628,neutral
12629,entailment
12630,contradiction
12631,contradiction
12632,neutral
12633,neutral
12634,contradiction
12635,neutral
12636,neutral
12637,neutral
12638,contradiction
12639,contradiction
12640,neutral
12641,entailment
12642,contradiction
12643,entailment
12644,neutral
12645,entailment
12646,neutral
12647,entailment
12648,contradiction
12649,entailment
12650,neutral
12651,neutral
12652,neutral
12653,neutral
12654,contradiction
12655,neutral
12656,entailment
12657,neutral
12658,entailment
12659,entailment
12660,neutral
12661,contradiction
12662,contradiction
12663,entailment
12664,neutral
12665,contradiction
12666,neutral
12667,neutral
12668,contradiction
12669,neutral
12670,entailment
12671,entailment
12672,contradiction
12673,contradiction
12674,neutral
12675,neutral
12676,contradiction
12677,entailment
12678,entailment
12679,entailment
12680,entailment
12681,neutral
12682,contradiction
12683,entailment
12684,entailment
12685,contradiction
12686,entailment
12687,entailment
12688,entailment
12689,contradiction
12690,neutral
12691,neutral
12692,entailment
12693,contradiction
12694,entailment
12695,entailment
12696,neutral
12697,entailment
12698,entailment
12699,neutral
12700,entailment
12701,neutral
12702,neutral
12703,entailment
12704,neutral
12705,contradiction
12706,neutral
12707,neutral
12708,contradiction
12709,neutral
12710,entailment
12711,entailment
12712,contradiction
12713,neutral
12714,contradiction
12715,neutral
12716,contradiction
12717,neutral
12718,contradiction
12719,neutral
12720,contradiction
12721,neutral
12722,contradiction
12723,entailment
12724,contradiction
12725,entailment
12726,neutral
12727,entailment
12728,neutral
12729,entailment
12730,entailment
12731,neutral
12732,contradiction
12733,entailment
12734,entailment
12735,neutral
12736,contradiction
12737,entailment
12738,neutral
12739,neutral
12740,contradiction
12741,contradiction
12742,contradiction
12743,neutral
12744,contradiction
12745,neutral
12746,entailment
12747,entailment
12748,entailment
12749,entailment
12750,contradiction
12751,contradiction
12752,neutral
12753,entailment
12754,entailment
12755,entailment
12756,entailment
12757,neutral
12758,contradiction
12759,contradiction
12760,entailment
12761,neutral
12762,neutral
12763,neutral
12764,neutral
12765,entailment
12766,neutral
12767,contradiction
12768,contradiction
12769,neutral
12770,contradiction
12771,neutral
12772,neutral
12773,entailment
12774,entailment
12775,contradiction
12776,entailment
12777,entailment
12778,entailment
12779,entailment
12780,entailment
12781,contradiction
12782,contradiction
12783,contradiction
12784,contradiction
12785,entailment
12786,neutral
12787,entailment
12788,neutral
12789,entailment
12790,entailment
12791,contradiction
12792,neutral
12793,entailment
12794,contradiction
12795,contradiction
12796,entailment
12797,contradiction
12798,contradiction
12799,neutral
12800,entailment
12801,entailment
12802,neutral
12803,neutral
12804,neutral
12805,neutral
12806,neutral
12807,contradiction
12808,neutral
12809,contradiction
12810,neutral
12811,neutral
12812,entailment
12813,entailment
12814,neutral
12815,entailment
12816,contradiction
12817,entailment
12818,neutral
12819,neutral
12820,contradiction
12821,contradiction
12822,entailment
12823,entailment
12824,entailment
12825,entailment
12826,neutral
12827,entailment
12828,entailment
12829,contradiction
12830,entailment
12831,contradiction
12832,neutral
12833,entailment
12834,entailment
12835,contradiction
12836,entailment
12837,entailment
12838,neutral
12839,contradiction
12840,contradiction
12841,neutral
12842,contradiction
12843,entailment
12844,neutral
12845,contradiction
12846,entailment
12847,entailment
12848,neutral
12849,entailment
12850,neutral
12851,neutral
12852,entailment
12853,entailment
12854,neutral
12855,contradiction
12856,contradiction
12857,neutral
12858,entailment
12859,entailment
12860,contradiction
12861,entailment
12862,contradiction
12863,contradiction
12864,entailment
12865,neutral
12866,neutral
12867,neutral
12868,contradiction
12869,contradiction
12870,neutral
12871,contradiction
12872,contradiction
12873,neutral
12874,entailment
12875,neutral
12876,entailment
12877,entailment
12878,entailment
12879,entailment
12880,entailment
12881,neutral
12882,neutral
12883,contradiction
12884,entailment
12885,contradiction
12886,contradiction
12887,neutral
12888,contradiction
12889,entailment
12890,neutral
12891,entailment
12892,contradiction
12893,neutral
12894,contradiction
12895,contradiction
12896,entailment
12897,entailment
12898,contradiction
12899,entailment
12900,entailment
12901,entailment
12902,contradiction
12903,neutral
12904,contradiction
12905,neutral
12906,contradiction
12907,neutral
12908,entailment
12909,contradiction
12910,contradiction
12911,entailment
12912,neutral
12913,neutral
12914,contradiction
12915,neutral
12916,entailment
12917,neutral
12918,neutral
12919,contradiction
12920,entailment
12921,entailment
12922,entailment
12923,contradiction
12924,entailment
12925,contradiction
12926,entailment
12927,entailment
12928,entailment
12929,entailment
12930,contradiction
12931,neutral
12932,entailment
12933,entailment
12934,neutral
12935,contradiction
12936,entailment
12937,entailment
12938,contradiction
12939,neutral
12940,entailment
12941,entailment
12942,neutral
12943,entailment
12944,entailment
12945,entailment
12946,entailment
12947,neutral
12948,entailment
12949,contradiction
12950,contradiction
12951,entailment
12952,contradiction
12953,neutral
12954,neutral
12955,entailment
12956,entailment
12957,neutral
12958,contradiction
12959,entailment
12960,entailment
12961,entailment
12962,entailment
12963,contradiction
12964,entailment
12965,entailment
12966,entailment
12967,neutral
12968,neutral
12969,neutral
12970,entailment
12971,contradiction
12972,entailment
12973,contradiction
12974,entailment
12975,contradiction
12976,neutral
12977,neutral
12978,neutral
12979,neutral
12980,entailment
12981,entailment
12982,contradiction
12983,contradiction
12984,contradiction
12985,contradiction
12986,entailment
12987,neutral
12988,neutral
12989,entailment
12990,entailment
12991,entailment
12992,neutral
12993,entailment
12994,entailment
12995,contradiction
12996,neutral
12997,neutral
12998,contradiction
12999,contradiction
13000,entailment
13001,contradiction
13002,contradiction
13003,neutral
13004,contradiction
13005,contradiction
13006,neutral
13007,entailment
13008,contradiction
13009,entailment
13010,entailment
13011,neutral
13012,entailment
13013,neutral
13014,neutral
13015,entailment
13016,neutral
13017,neutral
13018,entailment
13019,neutral
13020,neutral
13021,entailment
13022,neutral
13023,neutral
13024,entailment
13025,contradiction
13026,contradiction
13027,entailment
13028,contradiction
13029,entailment
13030,entailment
13031,neutral
13032,entailment
13033,contradiction
13034,contradiction
13035,contradiction
13036,neutral
13037,entailment
13038,contradiction
13039,contradiction
13040,neutral
13041,entailment
13042,entailment
13043,contradiction
13044,neutral
13045,contradiction
13046,entailment
13047,neutral
13048,contradiction
13049,entailment
13050,entailment
13051,entailment
13052,neutral
13053,entailment
13054,entailment
13055,entailment
13056,contradiction
13057,neutral
13058,contradiction
13059,neutral
13060,entailment
13061,neutral
13062,contradiction
13063,entailment
13064,contradiction
13065,entailment
13066,entailment
13067,neutral
13068,entailment
13069,contradiction
13070,neutral
13071,contradiction
13072,neutral
13073,entailment
13074,entailment
13075,entailment
13076,entailment
13077,contradiction
13078,neutral
13079,entailment
13080,neutral
13081,entailment
13082,neutral
13083,neutral
13084,contradiction
13085,neutral
13086,contradiction
13087,entailment
13088,neutral
13089,entailment
13090,contradiction
13091,neutral
13092,neutral
13093,contradiction
13094,neutral
13095,entailment
13096,entailment
13097,entailment
13098,contradiction
13099,entailment
13100,neutral
13101,entailment
13102,contradiction
13103,contradiction
13104,contradiction
13105,entailment
13106,entailment
13107,neutral
13108,neutral
13109,neutral
13110,entailment
13111,contradiction
13112,neutral
13113,contradiction
13114,entailment
13115,neutral
13116,neutral
13117,contradiction
13118,neutral
13119,entailment
13120,neutral
13121,neutral
13122,neutral
13123,contradiction
13124,contradiction
13125,entailment
13126,entailment
13127,contradiction
13128,entailment
13129,neutral
13130,entailment
13131,entailment
13132,entailment
13133,neutral
13134,neutral
13135,entailment
13136,neutral
13137,neutral
13138,entailment
13139,entailment
13140,neutral
13141,neutral
13142,neutral
13143,entailment
13144,entailment
13145,entailment
13146,contradiction
13147,neutral
13148,neutral
13149,contradiction
13150,neutral
13151,entailment
13152,neutral
13153,neutral
13154,entailment
13155,contradiction
13156,neutral
13157,entailment
13158,entailment
13159,neutral
13160,entailment
13161,contradiction
13162,neutral
13163,entailment
13164,entailment
13165,contradiction
13166,contradiction
13167,neutral
13168,contradiction
13169,entailment
13170,entailment
13171,entailment
13172,neutral
13173,contradiction
13174,contradiction
13175,contradiction
13176,neutral
13177,entailment
13178,neutral
13179,neutral
13180,contradiction
13181,entailment
13182,neutral
13183,contradiction
13184,neutral
13185,neutral
13186,neutral
13187,contradiction
13188,contradiction
13189,contradiction
13190,entailment
13191,neutral
13192,neutral
13193,entailment
13194,neutral
13195,neutral
13196,entailment
13197,entailment
13198,neutral
13199,contradiction
13200,contradiction
13201,entailment
13202,neutral
13203,entailment
13204,entailment
13205,neutral
13206,entailment
13207,entailment
13208,entailment
13209,neutral
13210,entailment
13211,contradiction
13212,neutral
13213,entailment
13214,entailment
13215,neutral
13216,contradiction
13217,contradiction
13218,contradiction
13219,contradiction
13220,entailment
13221,neutral
13222,entailment
13223,neutral
13224,neutral
13225,neutral
13226,neutral
13227,neutral
13228,contradiction
13229,entailment
13230,neutral
13231,neutral
13232,entailment
13233,entailment
13234,neutral
13235,contradiction
13236,contradiction
13237,neutral
13238,entailment
13239,neutral
13240,entailment
13241,neutral
13242,contradiction
13243,contradiction
13244,entailment
13245,entailment
13246,contradiction
13247,entailment
13248,entailment
13249,entailment
13250,entailment
13251,entailment
13252,entailment
13253,neutral
13254,neutral
13255,entailment
13256,neutral
13257,neutral
13258,neutral
13259,contradiction
13260,contradiction
13261,contradiction
13262,entailment
13263,entailment
13264,neutral
13265,neutral
13266,entailment
13267,neutral
13268,neutral
13269,entailment
13270,entailment
13271,neutral
13272,neutral
13273,contradiction
13274,neutral
13275,entailment
13276,entailment
13277,neutral
13278,contradiction
13279,entailment
13280,contradiction
13281,entailment
13282,entailment
13283,contradiction
13284,entailment
13285,entailment
13286,contradiction
13287,neutral
13288,neutral
13289,entailment
13290,entailment
13291,entailment
13292,contradiction
13293,entailment
13294,contradiction
13295,entailment
13296,contradiction
13297,contradiction
13298,entailment
13299,neutral
13300,entailment
13301,contradiction
13302,contradiction
13303,neutral
13304,entailment
13305,contradiction
13306,entailment
13307,neutral
13308,neutral
13309,entailment
13310,contradiction
13311,entailment
13312,entailment
13313,contradiction
13314,neutral
13315,entailment
13316,contradiction
13317,entailment
13318,contradiction
13319,entailment
13320,entailment
13321,contradiction
13322,neutral
13323,entailment
13324,neutral
13325,entailment
13326,contradiction
13327,neutral
13328,contradiction
13329,contradiction
13330,contradiction
13331,contradiction
13332,contradiction
13333,neutral
13334,neutral
13335,entailment
13336,entailment
13337,contradiction
13338,entailment
13339,neutral
13340,entailment
13341,entailment
13342,entailment
13343,neutral
13344,contradiction
13345,entailment
13346,entailment
13347,entailment
13348,entailment
13349,entailment
13350,neutral
13351,neutral
13352,neutral
13353,entailment
13354,neutral
13355,entailment
13356,contradiction
13357,contradiction
13358,entailment
13359,neutral
13360,entailment
13361,contradiction
13362,contradiction
13363,contradiction
13364,entailment
13365,neutral
13366,neutral
13367,entailment
13368,entailment
13369,contradiction
13370,entailment
13371,contradiction
13372,neutral
13373,entailment
13374,entailment
13375,contradiction
13376,contradiction
13377,entailment
13378,entailment
13379,entailment
13380,neutral
13381,entailment
13382,neutral
13383,neutral
13384,neutral
13385,contradiction
13386,neutral
13387,neutral
13388,neutral
13389,neutral
13390,entailment
13391,neutral
13392,neutral
13393,neutral
13394,contradiction
13395,entailment
13396,entailment
13397,contradiction
13398,contradiction
13399,neutral
13400,neutral
13401,contradiction
13402,neutral
13403,contradiction
13404,neutral
13405,contradiction
13406,entailment
13407,entailment
13408,neutral
13409,neutral
13410,entailment
13411,contradiction
13412,neutral
13413,entailment
13414,entailment
13415,entailment
13416,entailment
13417,contradiction
13418,contradiction
13419,neutral
13420,contradiction
13421,neutral
13422,entailment
13423,neutral
13424,contradiction
13425,neutral
13426,neutral
13427,neutral
13428,contradiction
13429,entailment
13430,neutral
13431,entailment
13432,entailment
13433,entailment
13434,entailment
13435,contradiction
13436,entailment
13437,contradiction
13438,entailment
13439,entailment
13440,neutral
13441,neutral
13442,entailment
13443,neutral
13444,entailment
13445,entailment
13446,entailment
13447,neutral
13448,contradiction
13449,neutral
13450,entailment
13451,entailment
13452,entailment
13453,contradiction
13454,entailment
13455,contradiction
13456,contradiction
13457,neutral
13458,neutral
13459,neutral
13460,entailment
13461,neutral
13462,contradiction
13463,contradiction
13464,entailment
13465,entailment
13466,contradiction
13467,entailment
13468,neutral
13469,neutral
13470,entailment
13471,entailment
13472,contradiction
13473,contradiction
13474,entailment
13475,entailment
13476,contradiction
13477,neutral
13478,entailment
13479,entailment
13480,neutral
13481,entailment
13482,neutral
13483,neutral
13484,entailment
13485,neutral
13486,neutral
13487,contradiction
13488,entailment
13489,entailment
13490,contradiction
13491,contradiction
13492,entailment
13493,contradiction
13494,entailment
13495,contradiction
13496,entailment
13497,contradiction
13498,entailment
13499,neutral
13500,entailment
13501,neutral
13502,contradiction
13503,entailment
13504,contradiction
13505,neutral
13506,neutral
13507,contradiction
13508,contradiction
13509,neutral
13510,neutral
13511,contradiction
13512,entailment
13513,neutral
13514,entailment
13515,neutral
13516,contradiction
13517,neutral
13518,contradiction
13519,neutral
13520,entailment
13521,entailment
13522,neutral
13523,neutral
13524,entailment
13525,entailment
13526,entailment
13527,entailment
13528,contradiction
13529,entailment
13530,entailment
13531,contradiction
13532,contradiction
13533,neutral
13534,neutral
13535,contradiction
13536,entailment
13537,entailment
13538,contradiction
13539,contradiction
13540,contradiction
13541,neutral
13542,neutral
13543,contradiction
13544,contradiction
13545,neutral
13546,entailment
13547,contradiction
13548,neutral
13549,entailment
13550,entailment
13551,entailment
13552,entailment
13553,entailment
13554,contradiction
13555,neutral
13556,contradiction
13557,entailment
13558,contradiction
13559,contradiction
13560,entailment
13561,entailment
13562,contradiction
13563,entailment
13564,entailment
13565,entailment
13566,entailment
13567,contradiction
13568,contradiction
13569,contradiction
13570,entailment
13571,contradiction
13572,contradiction
13573,contradiction
13574,contradiction
13575,entailment
13576,entailment
13577,entailment
13578,contradiction
13579,entailment
13580,entailment
13581,entailment
13582,entailment
13583,contradiction
13584,neutral
13585,entailment
13586,contradiction
13587,entailment
13588,neutral
13589,entailment
13590,contradiction
13591,entailment
13592,contradiction
13593,contradiction
13594,neutral
13595,entailment
13596,contradiction
13597,neutral
13598,neutral
13599,entailment
13600,neutral
13601,neutral
13602,entailment
13603,entailment
13604,entailment
13605,neutral
13606,entailment
13607,neutral
13608,contradiction
13609,neutral
13610,entailment
13611,contradiction
13612,contradiction
13613,neutral
13614,neutral
13615,entailment
13616,neutral
13617,neutral
13618,entailment
13619,neutral
13620,contradiction
13621,entailment
13622,entailment
13623,entailment
13624,entailment
13625,contradiction
13626,contradiction
13627,neutral
13628,entailment
13629,entailment
13630,neutral
13631,neutral
13632,entailment
13633,entailment
13634,contradiction
13635,contradiction
13636,neutral
13637,entailment
13638,contradiction
13639,contradiction
13640,entailment
13641,contradiction
13642,contradiction
13643,contradiction
13644,entailment
13645,entailment
13646,entailment
13647,neutral
13648,entailment
13649,contradiction
13650,neutral
13651,entailment
13652,contradiction
13653,entailment
13654,contradiction
13655,entailment
13656,entailment
13657,entailment
13658,entailment
13659,entailment
13660,neutral
13661,entailment
13662,entailment
13663,contradiction
13664,entailment
13665,contradiction
13666,neutral
13667,entailment
13668,contradiction
13669,entailment
13670,contradiction
13671,entailment
13672,contradiction
13673,neutral
13674,contradiction
13675,entailment
13676,entailment
13677,entailment
13678,entailment
13679,neutral
13680,entailment
13681,contradiction
13682,neutral
13683,neutral
13684,entailment
13685,contradiction
13686,contradiction
13687,entailment
13688,neutral
13689,contradiction
