pairID,predicted_label
2056,entailment
2057,neutral
2058,entailment
2059,neutral
2060,contradiction
2061,entailment
2062,neutral
2063,contradiction
2064,neutral
2065,contradiction
2066,entailment
2067,entailment
2068,entailment
2069,neutral
2070,neutral
2071,neutral
2072,contradiction
2073,neutral
2074,contradiction
2075,contradiction
2076,contradiction
2077,entailment
2078,entailment
2079,entailment
2080,entailment
2081,entailment
2082,contradiction
2083,contradiction
2084,contradiction
2085,neutral
2086,entailment
2087,entailment
2088,entailment
2089,entailment
2090,entailment
2091,contradiction
2092,neutral
2093,neutral
2094,entailment
2095,neutral
2096,contradiction
2097,entailment
2098,entailment
2099,entailment
2100,entailment
2101,entailment
2102,neutral
2103,neutral
2104,contradiction
2105,neutral
2106,entailment
2107,contradiction
2108,neutral
2109,neutral
2110,entailment
2111,entailment
2112,entailment
2113,entailment
2114,neutral
2115,neutral
2116,entailment
2117,entailment
2118,neutral
2119,contradiction
2120,entailment
2121,neutral
2122,entailment
2123,contradiction
2124,neutral
2125,neutral
2126,entailment
2127,neutral
2128,neutral
2129,contradiction
2130,contradiction
2131,entailment
2132,neutral
2133,neutral
2134,neutral
2135,contradiction
2136,entailment
2137,contradiction
2138,entailment
2139,neutral
2140,contradiction
2141,entailment
2142,contradiction
2143,entailment
2144,neutral
2145,neutral
2146,entailment
2147,entailment
2148,contradiction
2149,contradiction
2150,entailment
2151,entailment
2152,neutral
2153,neutral
2154,entailment
2155,neutral
2156,contradiction
2157,contradiction
2158,entailment
2159,neutral
2160,contradiction
2161,entailment
2162,neutral
2163,entailment
2164,contradiction
2165,contradiction
2166,entailment
2167,entailment
2168,contradiction
2169,entailment
2170,entailment
2171,entailment
2172,neutral
2173,neutral
2174,neutral
2175,contradiction
2176,neutral
2177,contradiction
2178,entailment
2179,neutral
2180,entailment
2181,entailment
2182,contradiction
2183,contradiction
2184,neutral
2185,contradiction
2186,contradiction
2187,neutral
2188,contradiction
2189,contradiction
2190,neutral
2191,entailment
2192,neutral
2193,entailment
2194,entailment
2195,entailment
2196,entailment
2197,entailment
2198,entailment
2199,neutral
2200,entailment
2201,neutral
2202,neutral
2203,contradiction
2204,entailment
2205,contradiction
2206,entailment
2207,entailment
2208,entailment
2209,contradiction
2210,contradiction
2211,neutral
2212,entailment
2213,entailment
2214,neutral
2215,entailment
2216,entailment
2217,entailment
2218,neutral
2219,contradiction
2220,neutral
2221,contradiction
2222,contradiction
2223,contradiction
2224,neutral
2225,neutral
2226,entailment
2227,entailment
2228,contradiction
2229,contradiction
2230,contradiction
2231,neutral
2232,entailment
2233,entailment
2234,entailment
2235,neutral
2236,neutral
2237,entailment
2238,entailment
2239,contradiction
2240,entailment
2241,neutral
2242,neutral
2243,contradiction
2244,contradiction
2245,neutral
2246,entailment
2247,entailment
2248,contradiction
2249,contradiction
2250,entailment
2251,entailment
2252,neutral
2253,entailment
2254,entailment
2255,entailment
2256,neutral
2257,neutral
2258,entailment
2259,entailment
2260,neutral
2261,entailment
2262,entailment
2263,entailment
2264,contradiction
2265,contradiction
2266,contradiction
2267,entailment
2268,entailment
2269,neutral
2270,entailment
2271,entailment
2272,contradiction
2273,entailment
2274,entailment
2275,entailment
2276,contradiction
2277,entailment
2278,contradiction
2279,entailment
2280,contradiction
2281,contradiction
2282,neutral
2283,neutral
2284,neutral
2285,neutral
2286,entailment
2287,entailment
2288,entailment
2289,neutral
2290,entailment
2291,contradiction
2292,entailment
2293,contradiction
2294,entailment
2295,contradiction
2296,contradiction
2297,entailment
2298,contradiction
2299,entailment
2300,entailment
2301,entailment
2302,neutral
2303,entailment
2304,neutral
2305,entailment
2306,neutral
2307,contradiction
2308,entailment
2309,neutral
2310,contradiction
2311,neutral
2312,neutral
2313,contradiction
2314,entailment
2315,neutral
2316,entailment
2317,neutral
2318,contradiction
2319,entailment
2320,neutral
2321,neutral
2322,neutral
2323,entailment
2324,neutral
2325,contradiction
2326,entailment
2327,entailment
2328,contradiction
2329,neutral
2330,contradiction
2331,neutral
2332,contradiction
2333,entailment
2334,neutral
2335,entailment
2336,neutral
2337,entailment
2338,contradiction
2339,entailment
2340,contradiction
2341,contradiction
2342,contradiction
2343,contradiction
2344,entailment
2345,contradiction
2346,entailment
2347,neutral
2348,neutral
2349,contradiction
2350,contradiction
2351,contradiction
2352,neutral
2353,contradiction
2354,entailment
2355,neutral
2356,contradiction
2357,neutral
2358,neutral
2359,entailment
2360,contradiction
2361,neutral
2362,neutral
2363,entailment
2364,contradiction
2365,contradiction
2366,entailment
2367,neutral
2368,entailment
2369,neutral
2370,contradiction
2371,entailment
2372,contradiction
2373,entailment
2374,entailment
2375,entailment
2376,contradiction
2377,neutral
2378,neutral
2379,neutral
2380,neutral
2381,entailment
2382,neutral
2383,entailment
2384,neutral
2385,entailment
2386,neutral
2387,entailment
2388,neutral
2389,entailment
2390,contradiction
2391,entailment
2392,entailment
2393,neutral
2394,entailment
2395,neutral
2396,contradiction
2397,contradiction
2398,entailment
2399,entailment
2400,neutral
2401,contradiction
2402,contradiction
2403,neutral
2404,neutral
2405,contradiction
2406,neutral
2407,contradiction
2408,entailment
2409,contradiction
2410,neutral
2411,entailment
2412,contradiction
2413,entailment
2414,entailment
2415,neutral
2416,neutral
2417,entailment
2418,neutral
2419,neutral
2420,contradiction
2421,entailment
2422,neutral
2423,entailment
2424,neutral
2425,neutral
2426,entailment
2427,entailment
2428,contradiction
2429,entailment
2430,neutral
2431,entailment
2432,neutral
2433,entailment
2434,entailment
2435,entailment
2436,entailment
2437,entailment
2438,contradiction
2439,neutral
2440,contradiction
2441,neutral
2442,contradiction
2443,contradiction
2444,neutral
2445,entailment
2446,entailment
2447,neutral
2448,contradiction
2449,entailment
2450,entailment
2451,entailment
2452,neutral
2453,neutral
2454,neutral
2455,contradiction
2456,contradiction
2457,entailment
2458,entailment
2459,entailment
2460,contradiction
2461,neutral
2462,contradiction
2463,contradiction
2464,contradiction
2465,neutral
2466,neutral
2467,neutral
2468,neutral
2469,contradiction
2470,entailment
2471,contradiction
2472,entailment
2473,neutral
2474,neutral
2475,entailment
2476,neutral
2477,contradiction
2478,neutral
2479,contradiction
2480,contradiction
2481,contradiction
2482,neutral
2483,neutral
2484,entailment
2485,contradiction
2486,neutral
2487,neutral
2488,neutral
2489,entailment
2490,neutral
2491,entailment
2492,contradiction
2493,contradiction
2494,neutral
2495,neutral
2496,entailment
2497,entailment
2498,entailment
2499,neutral
2500,contradiction
2501,neutral
2502,entailment
2503,neutral
2504,entailment
2505,entailment
2506,contradiction
2507,contradiction
2508,entailment
2509,entailment
2510,neutral
2511,entailment
2512,contradiction
2513,entailment
2514,contradiction
2515,contradiction
2516,entailment
2517,contradiction
2518,entailment
2519,entailment
2520,entailment
2521,contradiction
2522,entailment
2523,contradiction
2524,neutral
2525,neutral
2526,entailment
2527,neutral
2528,neutral
2529,neutral
2530,contradiction
2531,entailment
2532,entailment
2533,entailment
2534,entailment
2535,entailment
2536,entailment
2537,neutral
2538,entailment
2539,entailment
2540,contradiction
2541,neutral
2542,contradiction
2543,neutral
2544,contradiction
2545,entailment
2546,neutral
2547,entailment
2548,entailment
2549,entailment
2550,neutral
2551,contradiction
2552,entailment
2553,neutral
2554,entailment
2555,contradiction
2556,contradiction
2557,entailment
2558,contradiction
2559,neutral
2560,entailment
2561,contradiction
2562,contradiction
2563,contradiction
2564,neutral
2565,contradiction
2566,neutral
2567,entailment
2568,entailment
2569,entailment
2570,entailment
2571,contradiction
2572,neutral
2573,contradiction
2574,entailment
2575,neutral
2576,contradiction
2577,entailment
2578,neutral
2579,contradiction
2580,neutral
2581,contradiction
2582,contradiction
2583,entailment
2584,entailment
2585,neutral
2586,entailment
2587,neutral
2588,contradiction
2589,entailment
2590,entailment
2591,contradiction
2592,neutral
2593,contradiction
2594,entailment
2595,entailment
2596,entailment
2597,entailment
2598,neutral
2599,contradiction
2600,neutral
2601,entailment
2602,contradiction
2603,neutral
2604,entailment
2605,contradiction
2606,entailment
2607,entailment
2608,neutral
2609,entailment
2610,neutral
2611,neutral
2612,contradiction
2613,neutral
2614,contradiction
2615,contradiction
2616,neutral
2617,contradiction
2618,entailment
2619,neutral
2620,entailment
2621,entailment
2622,contradiction
2623,neutral
2624,entailment
2625,entailment
2626,contradiction
2627,entailment
2628,entailment
2629,neutral
2630,entailment
2631,entailment
2632,contradiction
2633,entailment
2634,neutral
2635,contradiction
2636,contradiction
2637,entailment
2638,contradiction
2639,contradiction
2640,contradiction
2641,entailment
2642,entailment
2643,contradiction
2644,neutral
2645,neutral
2646,contradiction
2647,entailment
2648,neutral
2649,contradiction
2650,neutral
2651,contradiction
2652,contradiction
2653,contradiction
2654,entailment
2655,contradiction
2656,neutral
2657,contradiction
2658,entailment
2659,entailment
2660,entailment
2661,contradiction
2662,entailment
2663,contradiction
2664,contradiction
2665,entailment
2666,entailment
2667,entailment
2668,contradiction
2669,entailment
2670,entailment
2671,entailment
2672,entailment
2673,contradiction
2674,entailment
2675,entailment
2676,entailment
2677,entailment
2678,contradiction
2679,neutral
2680,entailment
2681,entailment
2682,entailment
2683,contradiction
2684,contradiction
2685,contradiction
2686,entailment
2687,entailment
2688,entailment
2689,contradiction
2690,entailment
2691,contradiction
2692,contradiction
2693,neutral
2694,contradiction
2695,entailment
2696,entailment
2697,entailment
2698,entailment
2699,entailment
2700,neutral
2701,entailment
2702,entailment
2703,entailment
2704,contradiction
2705,entailment
2706,neutral
2707,entailment
2708,contradiction
2709,neutral
2710,contradiction
2711,contradiction
2712,contradiction
2713,entailment
2714,contradiction
2715,contradiction
2716,neutral
2717,neutral
2718,contradiction
2719,neutral
2720,entailment
2721,entailment
2722,contradiction
2723,neutral
2724,contradiction
2725,entailment
2726,neutral
2727,entailment
2728,entailment
2729,neutral
2730,contradiction
2731,contradiction
2732,neutral
2733,entailment
2734,neutral
2735,entailment
2736,entailment
2737,neutral
2738,contradiction
2739,entailment
2740,entailment
2741,entailment
2742,neutral
2743,entailment
2744,neutral
2745,neutral
2746,entailment
2747,entailment
2748,entailment
2749,neutral
2750,contradiction
2751,contradiction
2752,neutral
2753,contradiction
2754,contradiction
2755,contradiction
2756,neutral
2757,entailment
2758,entailment
2759,entailment
2760,neutral
2761,entailment
2762,neutral
2763,neutral
2764,entailment
2765,contradiction
2766,neutral
2767,entailment
2768,contradiction
2769,contradiction
2770,neutral
2771,contradiction
2772,neutral
2773,neutral
2774,contradiction
2775,neutral
2776,entailment
2777,entailment
2778,neutral
2779,entailment
2780,contradiction
2781,contradiction
2782,entailment
2783,neutral
2784,entailment
2785,neutral
2786,entailment
2787,neutral
2788,entailment
2789,neutral
2790,contradiction
2791,contradiction
2792,entailment
2793,neutral
2794,contradiction
2795,contradiction
2796,entailment
2797,entailment
2798,neutral
2799,contradiction
2800,entailment
2801,contradiction
2802,contradiction
2803,contradiction
2804,neutral
2805,entailment
2806,neutral
2807,neutral
2808,contradiction
2809,neutral
2810,entailment
2811,entailment
2812,neutral
2813,entailment
2814,entailment
2815,neutral
2816,contradiction
2817,neutral
2818,entailment
2819,neutral
2820,neutral
2821,entailment
2822,entailment
2823,neutral
2824,contradiction
2825,entailment
2826,neutral
2827,entailment
2828,neutral
2829,entailment
2830,contradiction
2831,contradiction
2832,entailment
2833,entailment
2834,neutral
2835,contradiction
2836,entailment
2837,neutral
2838,contradiction
2839,neutral
2840,entailment
2841,entailment
2842,entailment
2843,neutral
2844,entailment
2845,neutral
2846,entailment
2847,neutral
2848,entailment
2849,entailment
2850,neutral
2851,entailment
2852,entailment
2853,entailment
2854,contradiction
2855,entailment
2856,entailment
2857,entailment
2858,contradiction
2859,contradiction
2860,neutral
2861,entailment
2862,contradiction
2863,neutral
2864,entailment
2865,contradiction
2866,entailment
2867,neutral
2868,neutral
2869,neutral
2870,neutral
2871,neutral
2872,contradiction
2873,contradiction
2874,entailment
2875,contradiction
2876,contradiction
2877,contradiction
2878,neutral
2879,contradiction
2880,contradiction
2881,neutral
2882,neutral
2883,entailment
2884,neutral
2885,neutral
2886,contradiction
2887,entailment
2888,contradiction
2889,neutral
2890,entailment
2891,contradiction
2892,entailment
2893,contradiction
2894,contradiction
2895,entailment
2896,contradiction
2897,entailment
2898,entailment
2899,entailment
2900,entailment
2901,contradiction
2902,neutral
2903,entailment
2904,neutral
2905,entailment
2906,contradiction
2907,entailment
2908,contradiction
2909,neutral
2910,entailment
2911,neutral
2912,entailment
2913,entailment
2914,entailment
2915,neutral
2916,entailment
2917,contradiction
2918,contradiction
2919,entailment
2920,contradiction
2921,entailment
2922,entailment
2923,entailment
2924,contradiction
2925,entailment
2926,entailment
2927,contradiction
2928,neutral
2929,neutral
2930,entailment
2931,entailment
2932,contradiction
2933,contradiction
2934,neutral
2935,contradiction
2936,entailment
2937,entailment
2938,neutral
2939,entailment
2940,neutral
2941,entailment
2942,contradiction
2943,entailment
2944,entailment
2945,neutral
2946,contradiction
2947,neutral
2948,entailment
2949,entailment
2950,contradiction
2951,entailment
2952,entailment
2953,neutral
2954,neutral
2955,neutral
2956,entailment
2957,entailment
2958,neutral
2959,contradiction
2960,contradiction
2961,neutral
2962,contradiction
2963,neutral
2964,entailment
2965,entailment
2966,contradiction
2967,entailment
2968,contradiction
2969,entailment
2970,entailment
2971,contradiction
2972,neutral
2973,contradiction
2974,entailment
2975,contradiction
2976,entailment
2977,neutral
2978,entailment
2979,contradiction
2980,neutral
2981,contradiction
2982,contradiction
2983,neutral
2984,entailment
2985,neutral
2986,contradiction
2987,entailment
2988,neutral
2989,entailment
2990,entailment
2991,neutral
2992,entailment
2993,contradiction
2994,contradiction
2995,neutral
2996,contradiction
2997,neutral
2998,entailment
2999,neutral
3000,entailment
3001,contradiction
3002,contradiction
3003,entailment
3004,neutral
3005,entailment
3006,entailment
3007,entailment
3008,contradiction
3009,neutral
3010,neutral
3011,entailment
3012,entailment
3013,contradiction
3014,neutral
3015,neutral
3016,contradiction
3017,contradiction
3018,neutral
3019,neutral
3020,contradiction
3021,contradiction
3022,neutral
3023,entailment
3024,entailment
3025,entailment
3026,neutral
3027,entailment
3028,entailment
3029,contradiction
3030,entailment
3031,entailment
3032,entailment
3033,contradiction
3034,entailment
3035,neutral
3036,neutral
3037,contradiction
3038,contradiction
3039,neutral
3040,contradiction
3041,neutral
3042,contradiction
3043,entailment
3044,neutral
3045,entailment
3046,entailment
3047,neutral
3048,neutral
3049,neutral
3050,entailment
3051,entailment
3052,neutral
3053,contradiction
3054,neutral
3055,contradiction
3056,contradiction
3057,entailment
3058,neutral
3059,contradiction
3060,entailment
3061,entailment
3062,entailment
3063,neutral
3064,contradiction
3065,neutral
3066,entailment
3067,entailment
3068,entailment
3069,neutral
3070,entailment
3071,entailment
3072,contradiction
3073,entailment
3074,entailment
3075,neutral
3076,contradiction
3077,neutral
3078,neutral
3079,contradiction
3080,contradiction
3081,neutral
3082,entailment
3083,contradiction
3084,entailment
3085,neutral
3086,contradiction
3087,neutral
3088,entailment
3089,neutral
3090,neutral
3091,neutral
3092,neutral
3093,entailment
3094,neutral
3095,contradiction
3096,entailment
3097,neutral
3098,neutral
3099,contradiction
3100,entailment
3101,entailment
3102,entailment
3103,neutral
3104,neutral
3105,entailment
3106,neutral
3107,neutral
3108,entailment
3109,neutral
3110,contradiction
3111,entailment
3112,neutral
3113,entailment
3114,contradiction
3115,contradiction
3116,neutral
3117,entailment
3118,entailment
3119,neutral
3120,neutral
3121,contradiction
3122,entailment
3123,entailment
3124,entailment
3125,neutral
3126,contradiction
3127,neutral
3128,entailment
3129,contradiction
3130,entailment
3131,neutral
3132,contradiction
3133,contradiction
3134,entailment
3135,contradiction
3136,neutral
3137,neutral
3138,entailment
3139,entailment
3140,contradiction
3141,neutral
3142,entailment
3143,neutral
3144,entailment
3145,contradiction
3146,neutral
3147,entailment
3148,neutral
3149,entailment
3150,contradiction
3151,neutral
3152,neutral
3153,contradiction
3154,contradiction
3155,neutral
3156,contradiction
3157,entailment
3158,neutral
3159,entailment
3160,neutral
3161,neutral
3162,contradiction
3163,neutral
3164,neutral
3165,contradiction
3166,neutral
3167,neutral
3168,entailment
3169,entailment
3170,neutral
3171,neutral
3172,neutral
3173,contradiction
3174,entailment
3175,entailment
3176,entailment
3177,neutral
3178,neutral
3179,neutral
3180,neutral
3181,neutral
3182,neutral
3183,entailment
3184,contradiction
3185,entailment
3186,neutral
3187,neutral
3188,entailment
3189,contradiction
3190,contradiction
3191,entailment
3192,neutral
3193,entailment
3194,entailment
3195,entailment
3196,entailment
3197,entailment
3198,neutral
3199,contradiction
3200,entailment
3201,neutral
3202,entailment
3203,entailment
3204,neutral
3205,entailment
3206,entailment
3207,entailment
3208,entailment
3209,entailment
3210,entailment
3211,contradiction
3212,entailment
3213,entailment
3214,entailment
3215,neutral
3216,contradiction
3217,entailment
3218,entailment
3219,contradiction
3220,contradiction
3221,neutral
3222,contradiction
3223,neutral
3224,entailment
3225,neutral
3226,contradiction
3227,entailment
3228,entailment
3229,entailment
3230,neutral
3231,entailment
3232,contradiction
3233,entailment
3234,contradiction
3235,neutral
3236,entailment
3237,contradiction
3238,neutral
3239,entailment
3240,contradiction
3241,contradiction
3242,neutral
3243,neutral
3244,contradiction
3245,contradiction
3246,neutral
3247,neutral
3248,neutral
3249,neutral
3250,neutral
3251,entailment
3252,entailment
3253,entailment
3254,entailment
3255,entailment
3256,neutral
3257,entailment
3258,neutral
3259,neutral
3260,neutral
3261,neutral
3262,contradiction
3263,contradiction
3264,contradiction
3265,neutral
3266,neutral
3267,contradiction
3268,neutral
3269,neutral
3270,entailment
3271,entailment
3272,entailment
3273,contradiction
3274,neutral
3275,neutral
3276,entailment
3277,contradiction
3278,neutral
3279,contradiction
3280,contradiction
3281,entailment
3282,neutral
3283,neutral
3284,contradiction
3285,entailment
3286,neutral
3287,entailment
3288,neutral
3289,neutral
3290,entailment
3291,entailment
3292,entailment
3293,entailment
3294,neutral
3295,contradiction
3296,neutral
3297,contradiction
3298,neutral
3299,neutral
3300,contradiction
3301,neutral
3302,entailment
3303,entailment
3304,entailment
3305,contradiction
3306,neutral
3307,contradiction
3308,entailment
3309,entailment
3310,contradiction
3311,contradiction
3312,contradiction
3313,entailment
3314,neutral
3315,contradiction
3316,entailment
3317,entailment
3318,entailment
3319,entailment
3320,contradiction
3321,contradiction
3322,entailment
3323,entailment
3324,entailment
3325,neutral
3326,contradiction
3327,contradiction
3328,neutral
3329,contradiction
3330,contradiction
3331,entailment
3332,contradiction
3333,entailment
3334,neutral
3335,entailment
3336,contradiction
3337,contradiction
3338,entailment
3339,entailment
3340,entailment
3341,neutral
3342,neutral
3343,contradiction
3344,entailment
3345,contradiction
3346,contradiction
3347,contradiction
3348,neutral
3349,entailment
3350,neutral
3351,entailment
3352,entailment
3353,contradiction
3354,entailment
3355,contradiction
3356,entailment
3357,neutral
3358,entailment
3359,neutral
3360,neutral
3361,neutral
3362,neutral
3363,entailment
3364,entailment
3365,contradiction
3366,neutral
3367,neutral
3368,neutral
3369,entailment
3370,entailment
3371,contradiction
3372,entailment
3373,entailment
3374,neutral
3375,contradiction
3376,entailment
3377,entailment
3378,entailment
3379,contradiction
3380,neutral
3381,contradiction
3382,neutral
3383,entailment
3384,entailment
3385,contradiction
3386,contradiction
3387,entailment
3388,contradiction
3389,neutral
3390,entailment
3391,contradiction
3392,contradiction
3393,neutral
3394,contradiction
3395,contradiction
3396,contradiction
3397,entailment
3398,neutral
3399,entailment
3400,contradiction
3401,entailment
3402,entailment
3403,contradiction
3404,entailment
3405,neutral
3406,entailment
3407,neutral
3408,neutral
3409,entailment
3410,entailment
3411,entailment
3412,entailment
3413,neutral
3414,neutral
3415,contradiction
3416,neutral
3417,entailment
3418,contradiction
3419,neutral
3420,entailment
3421,contradiction
3422,entailment
3423,entailment
3424,contradiction
3425,contradiction
3426,entailment
3427,neutral
3428,contradiction
3429,contradiction
3430,entailment
3431,contradiction
3432,neutral
3433,contradiction
3434,entailment
3435,neutral
3436,entailment
3437,contradiction
3438,entailment
3439,entailment
3440,entailment
3441,neutral
3442,contradiction
3443,neutral
3444,entailment
3445,neutral
3446,contradiction
3447,entailment
3448,contradiction
3449,entailment
3450,neutral
3451,neutral
3452,entailment
3453,entailment
3454,entailment
3455,contradiction
3456,entailment
3457,entailment
3458,contradiction
3459,entailment
3460,entailment
3461,neutral
3462,contradiction
3463,neutral
3464,contradiction
3465,entailment
3466,entailment
3467,contradiction
3468,entailment
3469,contradiction
3470,entailment
3471,neutral
3472,neutral
3473,entailment
3474,entailment
3475,neutral
3476,contradiction
3477,entailment
3478,entailment
3479,contradiction
3480,neutral
3481,entailment
3482,contradiction
3483,contradiction
3484,neutral
3485,entailment
3486,entailment
3487,entailment
3488,entailment
3489,entailment
3490,entailment
3491,entailment
3492,contradiction
3493,contradiction
3494,entailment
3495,entailment
3496,entailment
3497,entailment
3498,contradiction
3499,neutral
3500,contradiction
3501,neutral
3502,neutral
3503,entailment
3504,neutral
3505,neutral
3506,entailment
3507,neutral
3508,contradiction
3509,contradiction
3510,entailment
3511,contradiction
3512,neutral
3513,contradiction
3514,neutral
3515,neutral
3516,neutral
3517,contradiction
3518,neutral
3519,contradiction
3520,neutral
3521,contradiction
3522,entailment
3523,neutral
3524,neutral
3525,entailment
3526,entailment
3527,entailment
3528,contradiction
3529,neutral
3530,contradiction
3531,neutral
3532,neutral
3533,entailment
3534,entailment
3535,entailment
3536,entailment
3537,entailment
3538,entailment
3539,entailment
3540,neutral
3541,contradiction
3542,neutral
3543,entailment
3544,entailment
3545,entailment
3546,entailment
3547,contradiction
3548,neutral
3549,entailment
3550,neutral
3551,neutral
3552,entailment
3553,neutral
3554,entailment
3555,entailment
3556,contradiction
3557,contradiction
3558,entailment
3559,entailment
3560,neutral
3561,entailment
3562,contradiction
3563,entailment
3564,contradiction
3565,neutral
3566,neutral
3567,entailment
3568,entailment
3569,neutral
3570,neutral
3571,contradiction
3572,contradiction
3573,contradiction
3574,neutral
3575,entailment
3576,contradiction
3577,contradiction
3578,entailment
3579,neutral
3580,entailment
3581,neutral
3582,neutral
3583,entailment
3584,entailment
3585,contradiction
3586,contradiction
3587,contradiction
3588,neutral
3589,entailment
3590,contradiction
3591,entailment
3592,entailment
3593,neutral
3594,contradiction
3595,neutral
3596,entailment
3597,neutral
3598,entailment
3599,neutral
3600,neutral
3601,entailment
3602,entailment
3603,neutral
3604,entailment
3605,neutral
3606,neutral
3607,entailment
3608,neutral
3609,neutral
3610,entailment
3611,neutral
3612,contradiction
3613,neutral
3614,contradiction
3615,entailment
3616,entailment
3617,entailment
3618,neutral
3619,contradiction
3620,neutral
3621,entailment
3622,entailment
3623,entailment
3624,contradiction
3625,entailment
3626,neutral
3627,contradiction
3628,neutral
3629,entailment
3630,neutral
3631,neutral
3632,entailment
3633,entailment
3634,neutral
3635,entailment
3636,entailment
3637,entailment
3638,contradiction
3639,contradiction
3640,entailment
3641,contradiction
3642,entailment
3643,neutral
3644,entailment
3645,entailment
3646,entailment
3647,contradiction
3648,entailment
3649,contradiction
3650,neutral
3651,neutral
3652,entailment
3653,entailment
3654,entailment
3655,entailment
3656,contradiction
3657,contradiction
3658,contradiction
3659,neutral
3660,entailment
3661,entailment
3662,neutral
3663,neutral
3664,neutral
3665,entailment
3666,contradiction
3667,neutral
3668,neutral
3669,neutral
3670,contradiction
3671,entailment
3672,neutral
3673,contradiction
3674,entailment
3675,entailment
3676,contradiction
3677,entailment
3678,entailment
3679,contradiction
3680,neutral
3681,neutral
3682,contradiction
3683,contradiction
3684,entailment
3685,neutral
3686,contradiction
3687,contradiction
3688,entailment
3689,entailment
3690,entailment
3691,neutral
3692,entailment
3693,contradiction
3694,entailment
3695,contradiction
3696,neutral
3697,contradiction
3698,entailment
3699,entailment
3700,entailment
3701,entailment
3702,contradiction
3703,contradiction
3704,entailment
3705,neutral
3706,entailment
3707,contradiction
3708,contradiction
3709,neutral
3710,contradiction
3711,contradiction
3712,neutral
3713,entailment
3714,contradiction
3715,contradiction
3716,neutral
3717,entailment
3718,entailment
3719,entailment
3720,entailment
3721,entailment
3722,contradiction
3723,entailment
3724,contradiction
3725,entailment
3726,neutral
3727,neutral
3728,entailment
3729,entailment
3730,neutral
3731,contradiction
3732,entailment
3733,entailment
3734,contradiction
3735,entailment
3736,contradiction
3737,entailment
3738,contradiction
3739,entailment
3740,contradiction
3741,entailment
3742,entailment
3743,contradiction
3744,entailment
3745,neutral
3746,contradiction
3747,entailment
3748,neutral
3749,contradiction
3750,contradiction
3751,entailment
3752,contradiction
3753,contradiction
3754,entailment
3755,entailment
3756,entailment
3757,neutral
3758,contradiction
3759,neutral
3760,entailment
3761,entailment
3762,entailment
3763,contradiction
3764,neutral
3765,neutral
3766,neutral
3767,entailment
3768,entailment
3769,entailment
3770,entailment
3771,neutral
3772,entailment
3773,contradiction
3774,neutral
3775,entailment
3776,entailment
3777,contradiction
3778,entailment
3779,contradiction
3780,contradiction
3781,contradiction
3782,neutral
3783,contradiction
3784,contradiction
3785,contradiction
3786,entailment
3787,neutral
3788,contradiction
3789,contradiction
3790,entailment
3791,contradiction
3792,entailment
3793,contradiction
3794,entailment
3795,neutral
3796,entailment
3797,neutral
3798,entailment
3799,contradiction
3800,entailment
3801,entailment
3802,contradiction
3803,neutral
3804,entailment
3805,neutral
3806,entailment
3807,neutral
3808,entailment
3809,entailment
3810,neutral
3811,contradiction
3812,entailment
3813,contradiction
3814,neutral
3815,entailment
3816,entailment
3817,neutral
3818,neutral
3819,contradiction
3820,contradiction
3821,entailment
3822,entailment
3823,contradiction
3824,neutral
3825,contradiction
3826,neutral
3827,neutral
3828,entailment
3829,entailment
3830,entailment
3831,neutral
3832,entailment
3833,contradiction
3834,neutral
3835,entailment
3836,entailment
3837,contradiction
3838,entailment
3839,entailment
3840,entailment
3841,entailment
3842,neutral
3843,neutral
3844,entailment
3845,contradiction
3846,entailment
3847,neutral
3848,contradiction
3849,neutral
3850,neutral
3851,contradiction
3852,entailment
3853,neutral
3854,neutral
3855,entailment
3856,entailment
3857,entailment
3858,contradiction
3859,neutral
3860,entailment
3861,contradiction
3862,entailment
3863,contradiction
3864,neutral
3865,contradiction
3866,neutral
3867,entailment
3868,entailment
3869,entailment
3870,entailment
3871,entailment
3872,entailment
3873,contradiction
3874,neutral
3875,entailment
3876,contradiction
3877,neutral
3878,entailment
3879,contradiction
3880,entailment
3881,entailment
3882,contradiction
3883,neutral
3884,entailment
3885,contradiction
3886,neutral
3887,entailment
3888,contradiction
3889,entailment
3890,entailment
3891,contradiction
3892,contradiction
3893,contradiction
3894,neutral
3895,entailment
3896,neutral
3897,entailment
3898,entailment
3899,neutral
3900,entailment
3901,neutral
3902,neutral
3903,neutral
3904,entailment
3905,entailment
3906,neutral
3907,neutral
3908,neutral
3909,entailment
3910,entailment
3911,entailment
3912,neutral
3913,contradiction
3914,entailment
3915,entailment
3916,neutral
3917,contradiction
3918,contradiction
3919,neutral
3920,contradiction
3921,neutral
3922,entailment
3923,entailment
3924,contradiction
3925,entailment
3926,entailment
3927,entailment
3928,entailment
3929,contradiction
3930,entailment
3931,entailment
3932,neutral
3933,entailment
3934,neutral
3935,neutral
3936,neutral
3937,contradiction
3938,contradiction
3939,neutral
3940,contradiction
3941,entailment
3942,entailment
3943,entailment
3944,neutral
3945,entailment
3946,entailment
3947,entailment
3948,entailment
3949,entailment
3950,contradiction
3951,neutral
3952,neutral
3953,entailment
3954,entailment
3955,neutral
3956,neutral
3957,entailment
3958,entailment
3959,contradiction
3960,contradiction
3961,contradiction
3962,contradiction
3963,entailment
3964,neutral
3965,entailment
3966,contradiction
3967,contradiction
3968,neutral
3969,entailment
3970,neutral
3971,entailment
3972,neutral
3973,entailment
3974,neutral
3975,contradiction
3976,neutral
